loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_range_low,open_acc,revol_util,total_acc,grade,home_ownership,purpose,verification_status,emp_length,loan_to_income,installment_to_income,defaulted
14875.0,60.0,18.49,381.71,37231.0,36.3,665.0,24.0,27.9,49.0,D,RENT,debt_consolidation,Verified,3,0.3995,0.123,1
10000.0,36.0,11.99,332.1,45000.0,37.55,685.0,19.0,24.4,40.0,C,RENT,other,Not Verified,7,0.2222,0.0886,0
15000.0,36.0,6.99,463.09,93000.0,14.86,755.0,8.0,43.2,17.0,A,MORTGAGE,credit_card,Not Verified,2,0.1613,0.0598,0
10000.0,36.0,5.32,301.15,68000.0,14.61,730.0,11.0,46.6,32.0,A,RENT,credit_card,Not Verified,10_plus,0.1471,0.0531,0
24000.0,60.0,19.48,628.93,97000.0,7.23,685.0,14.0,52.5,38.0,E,RENT,debt_consolidation,Verified,10_plus,0.2474,0.0778,0
23525.0,60.0,17.97,597.0,70000.0,13.33,675.0,13.0,90.9,22.0,D,MORTGAGE,debt_consolidation,Not Verified,5,0.3361,0.1023,0
11000.0,36.0,10.78,358.99,297000.0,12.69,670.0,12.0,61.9,33.0,B,RENT,other,Verified,10_plus,0.037,0.0145,0
24000.0,36.0,9.17,765.1,210000.0,20.16,690.0,18.0,65.1,35.0,B,MORTGAGE,debt_consolidation,Source Verified,2,0.1143,0.0437,0
16000.0,36.0,8.49,505.01,140000.0,14.68,670.0,19.0,77.3,25.0,B,MORTGAGE,credit_card,Not Verified,10_plus,0.1143,0.0433,0
15000.0,60.0,7.91,303.51,90000.0,17.07,685.0,20.0,62.0,25.0,A,RENT,debt_consolidation,Verified,5,0.1667,0.0405,1
5000.0,36.0,11.99,166.05,60000.0,19.56,675.0,13.0,50.8,19.0,C,MORTGAGE,debt_consolidation,Not Verified,8,0.0833,0.0332,1
15000.0,36.0,10.78,489.52,85000.0,10.14,685.0,16.0,44.7,21.0,B,OWN,credit_card,Source Verified,3,0.1765,0.0691,0
15000.0,36.0,9.8,482.61,60000.0,25.56,720.0,19.0,25.5,53.0,B,RENT,credit_card,Not Verified,10_plus,0.25,0.0965,0
3500.0,36.0,13.99,119.61,105000.0,17.65,665.0,9.0,78.9,19.0,C,RENT,other,Verified,10_plus,0.0333,0.0137,0
20000.0,36.0,9.17,637.58,130000.0,12.77,715.0,8.0,36.5,13.0,B,RENT,debt_consolidation,Source Verified,2,0.1538,0.0589,0
35000.0,60.0,18.49,898.13,132500.0,14.48,670.0,16.0,83.9,25.0,D,MORTGAGE,debt_consolidation,Source Verified,9,0.2642,0.0813,0
2000.0,36.0,11.99,66.42,180000.0,12.66,665.0,10.0,75.8,32.0,C,MORTGAGE,other,Not Verified,10_plus,0.0111,0.0044,0
12000.0,36.0,9.8,386.09,39500.0,25.43,725.0,9.0,65.7,10.0,B,RENT,credit_card,Verified,2,0.3038,0.1173,0
8000.0,36.0,6.99,246.99,80000.0,18.92,740.0,17.0,36.2,25.0,A,MORTGAGE,credit_card,Not Verified,1,0.1,0.037,0
10000.0,36.0,9.8,321.74,92000.0,10.55,680.0,8.0,54.6,27.0,B,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1087,0.042,1
35000.0,36.0,13.99,1196.05,100000.0,19.43,665.0,12.0,80.6,22.0,C,RENT,debt_consolidation,Source Verified,10_plus,0.35,0.1435,0
25600.0,60.0,7.91,517.98,150000.0,10.88,740.0,10.0,31.9,39.0,A,OWN,debt_consolidation,Not Verified,3,0.1707,0.0414,0
4325.0,36.0,11.99,143.64,90000.0,16.96,730.0,17.0,37.8,23.0,C,OWN,major_purchase,Not Verified,10_plus,0.0481,0.0192,0
6000.0,36.0,6.99,185.24,48000.0,33.78,760.0,18.0,26.6,30.0,A,OWN,credit_card,Not Verified,10_plus,0.125,0.0463,0
18200.0,60.0,15.77,440.37,65000.0,29.28,660.0,27.0,59.8,38.0,D,RENT,credit_card,Not Verified,8,0.28,0.0813,1
10000.0,36.0,6.99,308.73,54000.0,19.38,700.0,11.0,65.3,18.0,A,RENT,credit_card,Not Verified,3,0.1852,0.0686,0
30000.0,60.0,13.44,689.37,81000.0,12.03,725.0,12.0,52.5,18.0,C,MORTGAGE,debt_consolidation,Source Verified,5,0.3704,0.1021,0
13200.0,36.0,5.32,397.52,150000.0,15.45,740.0,14.0,27.7,30.0,A,MORTGAGE,home_improvement,Not Verified,2,0.088,0.0318,0
10000.0,36.0,6.99,308.73,220000.0,4.76,710.0,8.0,47.6,14.0,A,RENT,debt_consolidation,Not Verified,5,0.0455,0.0168,0
3000.0,36.0,11.48,98.9,75000.0,22.82,665.0,13.0,56.4,25.0,B,MORTGAGE,debt_consolidation,Source Verified,5,0.04,0.0158,0
20000.0,36.0,9.8,643.47,96000.0,19.04,765.0,9.0,37.8,14.0,B,OWN,debt_consolidation,Not Verified,10_plus,0.2083,0.0804,0
13875.0,60.0,11.99,308.58,32500.0,23.53,710.0,7.0,81.4,15.0,C,MORTGAGE,credit_card,Source Verified,10_plus,0.4269,0.1139,0
18000.0,36.0,6.49,551.61,76000.0,14.4,755.0,20.0,26.9,41.0,A,MORTGAGE,debt_consolidation,Verified,10_plus,0.2368,0.0871,0
15225.0,36.0,8.49,480.55,40000.0,21.21,685.0,12.0,31.0,30.0,B,OWN,debt_consolidation,Not Verified,3,0.3806,0.1442,1
16000.0,60.0,11.48,351.73,65000.0,21.16,705.0,13.0,53.9,18.0,B,RENT,debt_consolidation,Not Verified,6,0.2462,0.0649,1
21000.0,60.0,9.8,444.13,125000.0,6.2,750.0,16.0,3.2,21.0,B,RENT,other,Not Verified,7,0.168,0.0426,1
13000.0,60.0,16.59,320.23,40000.0,16.74,660.0,6.0,100.6,17.0,D,RENT,debt_consolidation,Verified,lt_1,0.325,0.0961,1
20000.0,36.0,7.91,625.9,120000.0,4.99,705.0,19.0,2.5,31.0,A,OWN,major_purchase,Not Verified,5,0.1667,0.0626,0
31075.0,36.0,7.49,966.49,70000.0,17.18,725.0,10.0,48.6,28.0,A,RENT,credit_card,Source Verified,10_plus,0.4439,0.1657,0
18000.0,36.0,6.99,555.71,120000.0,14.88,710.0,7.0,63.5,13.0,A,OWN,credit_card,Not Verified,10_plus,0.15,0.0556,0
5000.0,36.0,9.17,159.4,74967.0,33.39,685.0,9.0,58.5,35.0,B,MORTGAGE,other,Verified,unknown,0.0667,0.0255,0
4675.0,36.0,17.27,167.31,13000.0,34.07,675.0,6.0,44.1,23.0,D,MORTGAGE,credit_card,Not Verified,lt_1,0.3596,0.1544,0
6000.0,36.0,9.8,193.05,85140.0,14.42,710.0,11.0,57.5,12.0,B,MORTGAGE,debt_consolidation,Not Verified,4,0.0705,0.0272,0
12000.0,60.0,12.88,272.31,90000.0,12.62,660.0,11.0,30.6,30.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.1333,0.0363,0
13000.0,60.0,13.99,302.42,115000.0,9.9,700.0,9.0,45.2,21.0,C,RENT,home_improvement,Not Verified,10_plus,0.113,0.0316,0
1800.0,36.0,11.48,59.34,50000.0,20.38,660.0,9.0,95.7,15.0,B,RENT,other,Not Verified,10_plus,0.036,0.0142,0
4475.0,36.0,16.59,158.64,114000.0,8.36,670.0,5.0,44.0,40.0,D,RENT,credit_card,Not Verified,10_plus,0.0393,0.0167,0
14400.0,36.0,6.49,441.29,70000.0,16.32,695.0,21.0,74.8,26.0,A,MORTGAGE,debt_consolidation,Not Verified,8,0.2057,0.0756,0
5875.0,36.0,7.91,183.86,70000.0,9.53,670.0,9.0,45.1,18.0,A,RENT,debt_consolidation,Not Verified,5,0.0839,0.0315,0
20000.0,36.0,17.97,722.75,180000.0,25.1,660.0,13.0,92.1,30.0,D,MORTGAGE,debt_consolidation,Not Verified,7,0.1111,0.0482,0
10000.0,36.0,6.99,308.73,115000.0,23.26,715.0,17.0,72.9,39.0,A,MORTGAGE,debt_consolidation,Not Verified,5,0.087,0.0322,0
34100.0,60.0,12.88,773.79,92892.0,29.14,735.0,13.0,65.2,39.0,C,MORTGAGE,debt_consolidation,Verified,8,0.3671,0.1,0
24000.0,36.0,11.48,791.2,56457.0,12.37,680.0,5.0,86.5,6.0,B,RENT,credit_card,Verified,3,0.4251,0.1682,0
5200.0,36.0,10.78,169.71,160000.0,8.0,660.0,6.0,39.7,23.0,B,MORTGAGE,debt_consolidation,Not Verified,7,0.0325,0.0127,0
16800.0,36.0,11.99,557.93,50000.0,5.76,675.0,10.0,40.7,30.0,C,RENT,debt_consolidation,Source Verified,lt_1,0.336,0.1339,0
10000.0,36.0,11.99,332.1,40000.0,10.95,665.0,4.0,27.2,7.0,C,RENT,debt_consolidation,Not Verified,7,0.25,0.0996,0
22000.0,60.0,17.97,558.3,55000.0,22.34,665.0,10.0,74.3,25.0,D,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.4,0.1218,0
28000.0,36.0,5.32,843.22,144000.0,29.88,715.0,16.0,69.0,29.0,A,MORTGAGE,debt_consolidation,Verified,10_plus,0.1944,0.0703,0
7200.0,36.0,6.49,220.65,60000.0,20.68,725.0,3.0,67.5,22.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.12,0.0441,0
18000.0,36.0,11.99,597.78,41000.0,38.35,690.0,12.0,61.8,20.0,C,RENT,debt_consolidation,Not Verified,9,0.439,0.175,0
8400.0,36.0,7.49,261.26,30000.0,29.2,730.0,9.0,46.0,13.0,A,OWN,debt_consolidation,Not Verified,1,0.28,0.1045,0
5000.0,36.0,14.85,172.96,67000.0,31.08,670.0,18.0,57.6,38.0,C,RENT,credit_card,Source Verified,2,0.0746,0.031,0
5000.0,36.0,9.8,160.87,55000.0,10.93,665.0,6.0,58.0,11.0,B,RENT,debt_consolidation,Not Verified,10_plus,0.0909,0.0351,1
2400.0,36.0,11.48,79.12,60000.0,24.14,670.0,10.0,62.6,22.0,B,MORTGAGE,debt_consolidation,Verified,5,0.04,0.0158,1
15000.0,36.0,5.32,451.73,60000.0,21.48,790.0,8.0,15.7,16.0,A,OWN,debt_consolidation,Not Verified,9,0.25,0.0903,0
6075.0,36.0,9.17,193.67,64400.0,27.37,730.0,17.0,17.7,40.0,B,MORTGAGE,debt_consolidation,Verified,9,0.0943,0.0361,0
20000.0,36.0,10.78,652.7,55000.0,22.58,670.0,11.0,62.9,22.0,B,RENT,debt_consolidation,Verified,2,0.3636,0.1424,0
6025.0,36.0,14.85,208.42,110000.0,21.32,665.0,17.0,38.4,37.0,C,RENT,debt_consolidation,Verified,10_plus,0.0548,0.0227,0
8400.0,36.0,9.17,267.79,70000.0,12.96,690.0,7.0,60.5,36.0,B,MORTGAGE,debt_consolidation,Source Verified,2,0.12,0.0459,0
15000.0,60.0,12.88,340.38,90000.0,21.17,710.0,14.0,35.0,29.0,C,RENT,debt_consolidation,Not Verified,2,0.1667,0.0454,0
12000.0,36.0,15.77,420.53,143000.0,3.61,695.0,8.0,30.2,12.0,D,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.0839,0.0353,0
28800.0,36.0,12.88,968.73,60000.0,6.68,700.0,9.0,48.0,19.0,C,MORTGAGE,home_improvement,Not Verified,8,0.48,0.1937,0
5000.0,36.0,5.32,150.58,60000.0,19.22,730.0,7.0,16.9,19.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0833,0.0301,0
5000.0,36.0,12.88,168.19,60000.0,30.24,685.0,10.0,44.9,31.0,C,MORTGAGE,home_improvement,Not Verified,7,0.0833,0.0336,0
31500.0,60.0,11.99,700.55,120000.0,10.55,755.0,7.0,25.5,20.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.2625,0.0701,0
24000.0,60.0,18.49,615.86,165000.0,13.05,660.0,13.0,79.1,38.0,D,RENT,debt_consolidation,Source Verified,10_plus,0.1455,0.0448,0
20000.0,60.0,12.88,453.84,110000.0,23.89,670.0,18.0,57.0,33.0,C,MORTGAGE,debt_consolidation,Verified,lt_1,0.1818,0.0495,1
24000.0,60.0,10.78,519.19,110000.0,20.82,735.0,15.0,34.6,35.0,B,MORTGAGE,debt_consolidation,Verified,2,0.2182,0.0566,0
21850.0,60.0,17.27,546.21,65000.0,12.74,660.0,9.0,97.2,32.0,D,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.3362,0.1008,0
9500.0,36.0,6.49,291.13,126500.0,8.67,680.0,14.0,18.8,47.0,A,MORTGAGE,home_improvement,Not Verified,10_plus,0.0751,0.0276,0
20000.0,36.0,8.49,631.26,98000.0,16.7,675.0,11.0,71.8,30.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2041,0.0773,0
20000.0,60.0,16.59,492.66,135000.0,26.92,685.0,18.0,78.0,30.0,D,MORTGAGE,home_improvement,Source Verified,10_plus,0.1481,0.0438,1
20000.0,60.0,12.88,453.84,65000.0,16.93,735.0,16.0,24.1,41.0,C,RENT,credit_card,Not Verified,lt_1,0.3077,0.0838,0
12000.0,36.0,6.99,370.48,50000.0,20.12,790.0,13.0,28.9,21.0,A,MORTGAGE,credit_card,Not Verified,10_plus,0.24,0.0889,0
10000.0,36.0,12.88,336.37,65000.0,14.73,670.0,11.0,48.3,22.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1538,0.0621,0
12000.0,60.0,9.8,253.79,36500.0,18.91,805.0,10.0,26.5,24.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.3288,0.0834,0
12000.0,60.0,7.91,242.81,75000.0,6.4,750.0,4.0,59.8,10.0,A,MORTGAGE,debt_consolidation,Not Verified,8,0.16,0.0388,0
6425.0,36.0,15.77,225.16,41000.0,2.87,670.0,4.0,7.0,13.0,D,RENT,debt_consolidation,Not Verified,1,0.1567,0.0659,0
12700.0,36.0,17.97,458.95,32760.0,34.32,675.0,21.0,38.1,30.0,D,RENT,debt_consolidation,Not Verified,3,0.3877,0.1681,0
35000.0,36.0,13.99,1196.05,121000.0,9.23,680.0,27.0,34.8,87.0,C,OWN,credit_card,Source Verified,10_plus,0.2893,0.1186,0
15000.0,36.0,13.99,512.6,48000.0,31.29,670.0,6.0,41.7,11.0,C,OWN,credit_card,Source Verified,2,0.3125,0.1282,1
20550.0,60.0,16.59,506.21,60000.0,26.38,715.0,12.0,39.7,20.0,D,RENT,debt_consolidation,Not Verified,10_plus,0.3425,0.1012,0
25000.0,36.0,6.99,771.82,127000.0,25.48,725.0,10.0,39.1,26.0,A,MORTGAGE,home_improvement,Source Verified,10_plus,0.1969,0.0729,0
14000.0,60.0,19.48,366.88,115000.0,13.36,660.0,7.0,48.2,11.0,E,RENT,debt_consolidation,Source Verified,10_plus,0.1217,0.0383,0
16925.0,60.0,21.48,462.46,47000.0,22.09,680.0,10.0,42.0,27.0,E,RENT,major_purchase,Verified,10_plus,0.3601,0.1181,1
4700.0,36.0,13.44,159.36,22000.0,17.64,705.0,12.0,26.7,19.0,C,RENT,debt_consolidation,Verified,3,0.2136,0.0869,0
5000.0,36.0,8.49,157.82,25000.0,13.63,675.0,17.0,20.1,24.0,B,OWN,debt_consolidation,Not Verified,unknown,0.2,0.0758,0
12000.0,36.0,14.85,415.11,92500.0,17.66,670.0,12.0,2.4,19.0,C,MORTGAGE,debt_consolidation,Source Verified,2,0.1297,0.0539,0
12000.0,36.0,9.8,386.09,55000.0,12.61,660.0,9.0,63.2,13.0,B,RENT,debt_consolidation,Source Verified,10_plus,0.2182,0.0842,0
15000.0,36.0,6.99,463.09,117000.0,4.66,700.0,4.0,20.4,13.0,A,MORTGAGE,debt_consolidation,Source Verified,1,0.1282,0.0475,0
4900.0,36.0,13.44,166.15,123000.0,25.6,685.0,8.0,64.8,16.0,C,MORTGAGE,debt_consolidation,Not Verified,2,0.0398,0.0162,0
18000.0,36.0,7.49,559.83,70000.0,16.82,690.0,10.0,87.2,31.0,A,MORTGAGE,credit_card,Source Verified,lt_1,0.2571,0.096,0
18000.0,60.0,14.85,426.81,48000.0,19.76,660.0,15.0,30.9,40.0,C,RENT,debt_consolidation,Source Verified,5,0.375,0.1067,1
25000.0,36.0,17.27,894.69,120000.0,21.33,660.0,17.0,74.2,26.0,D,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.2083,0.0895,1
15000.0,36.0,12.88,504.55,50000.0,13.92,665.0,12.0,40.1,34.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.3,0.1211,0
3600.0,36.0,11.48,118.68,97000.0,18.93,660.0,16.0,59.7,30.0,B,MORTGAGE,car,Source Verified,1,0.0371,0.0147,0
33000.0,36.0,8.49,1041.58,92250.0,20.68,735.0,8.0,36.6,18.0,B,MORTGAGE,other,Verified,5,0.3577,0.1355,0
14950.0,60.0,18.99,387.73,68000.0,31.36,685.0,11.0,57.0,40.0,E,MORTGAGE,debt_consolidation,Verified,10_plus,0.2199,0.0684,0
15000.0,36.0,12.88,504.55,154000.0,35.77,730.0,20.0,47.0,58.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0974,0.0393,0
7000.0,36.0,16.59,248.15,30100.0,25.68,680.0,13.0,64.8,30.0,D,MORTGAGE,debt_consolidation,Verified,2,0.2326,0.0989,0
35000.0,36.0,12.88,1177.27,98000.0,18.93,690.0,11.0,40.4,24.0,C,RENT,debt_consolidation,Source Verified,4,0.3571,0.1442,0
8000.0,36.0,8.49,252.51,58000.0,5.9,730.0,11.0,30.1,42.0,B,MORTGAGE,credit_card,Not Verified,unknown,0.1379,0.0522,0
20000.0,36.0,11.99,664.2,40000.0,22.84,710.0,18.0,22.6,65.0,C,MORTGAGE,credit_card,Not Verified,8,0.5,0.1993,1
14375.0,60.0,19.89,379.98,80000.0,37.32,695.0,15.0,62.1,39.0,E,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.1797,0.057,0
21000.0,36.0,9.17,669.46,85000.0,10.51,705.0,16.0,41.6,30.0,B,MORTGAGE,debt_consolidation,Not Verified,lt_1,0.2471,0.0945,0
3700.0,36.0,12.88,124.46,65000.0,20.81,700.0,17.0,8.1,34.0,C,OWN,debt_consolidation,Source Verified,10_plus,0.0569,0.023,0
8400.0,36.0,9.17,267.79,85000.0,26.77,660.0,23.0,45.9,34.0,B,RENT,credit_card,Not Verified,10_plus,0.0988,0.0378,1
7200.0,36.0,11.48,237.36,22000.0,23.57,750.0,10.0,8.6,10.0,B,RENT,debt_consolidation,Not Verified,1,0.3273,0.1295,0
16800.0,36.0,8.49,530.26,85400.0,17.27,705.0,10.0,43.5,21.0,B,MORTGAGE,debt_consolidation,Not Verified,8,0.1967,0.0745,0
9000.0,36.0,5.32,271.04,150000.0,0.63,795.0,4.0,7.0,30.0,A,MORTGAGE,major_purchase,Not Verified,7,0.06,0.0217,0
6000.0,36.0,13.99,205.04,43700.0,31.87,660.0,20.0,10.3,33.0,C,MORTGAGE,home_improvement,Verified,6,0.1373,0.0563,0
34000.0,36.0,10.78,1109.58,76497.0,13.32,705.0,4.0,96.9,7.0,B,RENT,debt_consolidation,Verified,7,0.4445,0.1741,0
16000.0,36.0,12.88,538.18,91000.0,11.78,665.0,14.0,40.7,36.0,C,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1758,0.071,1
11200.0,36.0,8.49,353.51,70000.0,15.88,685.0,9.0,40.8,28.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.16,0.0606,0
6000.0,36.0,7.91,187.77,50000.0,19.42,785.0,8.0,24.0,20.0,A,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.12,0.0451,0
9100.0,36.0,6.49,278.87,84000.0,15.57,730.0,12.0,21.7,33.0,A,RENT,credit_card,Not Verified,4,0.1083,0.0398,0
10000.0,36.0,6.99,308.73,60000.0,29.15,710.0,18.0,32.7,45.0,A,MORTGAGE,other,Not Verified,10_plus,0.1667,0.0617,0
30000.0,60.0,27.49,924.87,115000.0,17.73,675.0,14.0,58.7,20.0,G,MORTGAGE,other,Verified,1,0.2609,0.0965,1
8450.0,36.0,11.99,280.63,37380.0,15.09,670.0,6.0,37.0,14.0,C,RENT,debt_consolidation,Not Verified,10_plus,0.2261,0.0901,0
8775.0,36.0,22.45,337.17,75000.0,20.37,660.0,14.0,33.4,44.0,F,RENT,credit_card,Source Verified,10_plus,0.117,0.0539,0
6000.0,36.0,5.32,180.69,72000.0,17.08,690.0,11.0,87.8,22.0,A,MORTGAGE,debt_consolidation,Source Verified,5,0.0833,0.0301,0
10000.0,36.0,5.32,301.15,75000.0,5.17,770.0,10.0,20.4,30.0,A,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.1333,0.0482,0
10000.0,36.0,15.77,350.44,128000.0,36.23,685.0,18.0,67.4,29.0,D,RENT,debt_consolidation,Verified,4,0.0781,0.0329,1
7200.0,36.0,17.27,257.67,22000.0,38.63,700.0,10.0,60.9,13.0,D,RENT,debt_consolidation,Verified,3,0.3273,0.1405,0
20000.0,60.0,14.85,474.23,75000.0,18.76,705.0,16.0,89.0,36.0,C,OWN,debt_consolidation,Not Verified,5,0.2667,0.0759,0
20000.0,36.0,9.17,637.58,95750.0,19.14,685.0,11.0,27.9,22.0,B,RENT,debt_consolidation,Source Verified,2,0.2089,0.0799,1
5000.0,36.0,5.32,150.58,130000.0,10.44,720.0,9.0,25.1,27.0,A,MORTGAGE,debt_consolidation,Not Verified,8,0.0385,0.0139,0
15000.0,60.0,9.8,317.24,35179.0,23.47,705.0,19.0,45.4,40.0,B,MORTGAGE,debt_consolidation,Not Verified,lt_1,0.4264,0.1082,1
23950.0,36.0,17.97,865.49,160000.0,18.41,675.0,14.0,59.0,46.0,D,RENT,credit_card,Verified,3,0.1497,0.0649,1
15000.0,36.0,10.78,489.52,160000.0,24.79,670.0,13.0,78.8,30.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.0938,0.0367,0
2250.0,36.0,8.49,71.02,60000.0,16.88,690.0,13.0,59.5,23.0,B,MORTGAGE,credit_card,Source Verified,lt_1,0.0375,0.0142,0
14000.0,36.0,13.44,474.69,40000.0,37.39,670.0,14.0,63.8,20.0,C,MORTGAGE,debt_consolidation,Not Verified,1,0.35,0.1424,0
14000.0,36.0,12.88,470.91,80000.0,5.04,660.0,11.0,37.8,18.0,C,RENT,debt_consolidation,Source Verified,2,0.175,0.0706,1
18000.0,36.0,7.49,559.83,83000.0,7.93,700.0,17.0,24.1,28.0,A,MORTGAGE,debt_consolidation,Source Verified,3,0.2169,0.0809,0
12000.0,36.0,5.32,361.38,72500.0,2.71,745.0,10.0,26.9,19.0,A,MORTGAGE,other,Not Verified,3,0.1655,0.0598,0
5600.0,36.0,10.78,182.76,46000.0,13.18,660.0,7.0,84.4,14.0,B,OWN,credit_card,Source Verified,10_plus,0.1217,0.0477,0
35000.0,36.0,16.59,1240.72,83000.0,25.52,700.0,16.0,78.4,33.0,D,RENT,debt_consolidation,Verified,1,0.4217,0.1794,0
8000.0,36.0,12.88,269.09,43500.0,22.48,700.0,11.0,22.1,16.0,C,RENT,other,Source Verified,3,0.1839,0.0742,1
2400.0,36.0,13.44,81.38,26000.0,16.39,670.0,7.0,35.3,8.0,C,RENT,debt_consolidation,Source Verified,3,0.0923,0.0376,0
35000.0,36.0,17.27,1252.56,98000.0,19.74,685.0,18.0,47.8,43.0,D,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.3571,0.1534,0
7000.0,36.0,12.88,235.46,55000.0,37.22,735.0,4.0,0.0,6.0,C,OWN,other,Source Verified,10_plus,0.1273,0.0514,0
8000.0,36.0,11.99,265.68,23200.0,33.78,675.0,12.0,40.8,22.0,C,OWN,debt_consolidation,Verified,2,0.3448,0.1374,0
6125.0,36.0,17.27,219.2,70000.0,17.36,690.0,9.0,27.1,11.0,D,RENT,debt_consolidation,Source Verified,4,0.0875,0.0376,0
10400.0,36.0,13.44,352.63,150000.0,18.51,670.0,23.0,66.7,44.0,C,MORTGAGE,debt_consolidation,Verified,10_plus,0.0693,0.0282,1
30000.0,36.0,7.91,938.85,134000.0,17.1,725.0,12.0,42.4,49.0,A,MORTGAGE,debt_consolidation,Not Verified,5,0.2239,0.0841,0
4000.0,36.0,14.85,138.37,30000.0,8.18,665.0,11.0,20.1,22.0,C,MORTGAGE,debt_consolidation,Not Verified,5,0.1333,0.0553,0
10000.0,36.0,10.78,326.35,125000.0,19.92,685.0,19.0,24.0,38.0,B,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.08,0.0313,0
16000.0,36.0,7.91,500.72,50000.0,24.41,715.0,9.0,64.8,22.0,A,MORTGAGE,debt_consolidation,Not Verified,lt_1,0.32,0.1202,0
24000.0,60.0,17.27,599.96,67000.0,29.07,690.0,12.0,62.9,32.0,D,MORTGAGE,home_improvement,Not Verified,10_plus,0.3582,0.1075,1
19225.0,60.0,26.99,586.93,56600.0,18.21,710.0,8.0,44.7,22.0,G,MORTGAGE,debt_consolidation,Verified,lt_1,0.3397,0.1244,1
13000.0,60.0,12.88,295.0,130000.0,5.51,705.0,11.0,29.4,32.0,C,MORTGAGE,home_improvement,Not Verified,5,0.1,0.0272,1
2000.0,36.0,6.49,61.29,35037.0,8.51,760.0,9.0,11.0,14.0,A,OWN,credit_card,Not Verified,3,0.0571,0.021,0
19200.0,36.0,5.32,578.21,50000.0,19.24,690.0,4.0,82.2,11.0,A,MORTGAGE,debt_consolidation,Source Verified,lt_1,0.384,0.1388,0
10000.0,60.0,13.44,229.79,140000.0,9.99,660.0,12.0,42.7,24.0,C,RENT,debt_consolidation,Source Verified,10_plus,0.0714,0.0197,0
35000.0,36.0,7.91,1095.33,165000.0,18.89,710.0,21.0,50.0,34.0,A,MORTGAGE,debt_consolidation,Source Verified,4,0.2121,0.0797,0
15000.0,36.0,12.88,504.55,60000.0,36.4,675.0,9.0,62.0,42.0,C,MORTGAGE,debt_consolidation,Not Verified,10_plus,0.25,0.1009,0
35000.0,36.0,15.77,1226.53,84468.0,16.85,665.0,13.0,55.9,35.0,D,RENT,debt_consolidation,Source Verified,lt_1,0.4144,0.1742,0
18000.0,36.0,8.49,568.14,55000.0,27.17,670.0,14.0,71.7,24.0,B,RENT,credit_card,Source Verified,lt_1,0.3273,0.124,0
8000.0,36.0,9.8,257.39,40000.0,25.15,685.0,19.0,35.3,25.0,B,RENT,debt_consolidation,Not Verified,6,0.2,0.0772,1
15000.0,60.0,12.88,340.38,50000.0,30.08,805.0,9.0,9.5,11.0,C,OWN,debt_consolidation,Not Verified,10_plus,0.3,0.0817,0
17400.0,60.0,8.49,356.91,175000.0,7.04,695.0,6.0,32.1,18.0,B,MORTGAGE,debt_consolidation,Source Verified,10_plus,0.0994,0.0245,0
35000.0,36.0,11.99,1162.34,156000.0,14.98,710.0,11.0,88.5,22.0,C,MORTGAGE,credit_card,Verified,10_plus,0.2244,0.0894,0
12000.0,36.0,9.17,382.55,100000.0,12.13,745.0,11.0,6.1,17.0,B,RENT,debt_consolidation,Source Verified,3,0.12,0.0459,0
24000.0,36.0,9.17,765.1,66000.0,23.98,665.0,26.0,61.7,41.0,B,RENT,debt_consolidation,Verified,10_plus,0.3636,0.1391,0
8000.0,36.0,7.91,250.36,66500.0,29.22,725.0,10.0,40.7,13.0,A,OWN,home_improvement,Verified,5,0.1203,0.0452,0
16775.0,60.0,19.89,443.41,74000.0,29.91,675.0,16.0,35.0,29.0,E,MORTGAGE,debt_consolidation,Verified,1,0.2267,0.0719,0
8000.0,36.0,8.49,252.51,48000.0,15.15,670.0,4.0,86.0,24.0,B,MORTGAGE,credit_card,Not Verified,3,0.1667,0.0631,0
21000.0,36.0,10.78,685.33,100000.0,29.75,730.0,24.0,31.3,48.0,B,MORTGAGE,debt_consolidation,Not Verified,lt_1,0.21,0.0822,0
10000.0,36.0,12.88,336.37,113000.0,21.59,690.0,12.0,76.0,27.0,C,MORTGAGE,credit_card,Source Verified,lt_1,0.0885,0.0357,0
